DATE;MONTHLY_HUMAN;DAILY_HUMAN
11/06/22;0.001412925;4.70975E-05
12/06/22;0.001412925;4.70975E-05
13/06/22;0.001412925;4.70975E-05
14/06/22;0.001412925;4.70975E-05
15/06/22;0.001412925;4.70975E-05
16/06/22;0.001412925;4.70975E-05
17/06/22;0.001412925;4.70975E-05
18/06/22;0.001412925;4.70975E-05
19/06/22;0.001412925;4.70975E-05
20/06/22;0.001412925;4.70975E-05
21/06/22;0.001412925;4.70975E-05
22/06/22;0.001412925;4.70975E-05
23/06/22;0.001412925;4.70975E-05
24/06/22;0.001412925;4.70975E-05
25/06/22;0.001412925;4.70975E-05
26/06/22;0.001412925;4.70975E-05
27/06/22;0.001412925;4.70975E-05
28/06/22;0.001412925;4.70975E-05
29/06/22;0.001412925;4.70975E-05
30/06/22;0.001412925;4.70975E-05
01/07/22;0.001412925;4.70975E-05
02/07/22;0.001748195;5.82732E-05
03/07/22;0.001748195;5.82732E-05
04/07/22;0.001748195;5.82732E-05
05/07/22;0.001748195;5.82732E-05
06/07/22;0.001748195;5.82732E-05
07/07/22;0.001748195;5.82732E-05
08/07/22;0.001748195;5.82732E-05
09/07/22;0.001748195;5.82732E-05
10/07/22;0.001748195;5.82732E-05
11/07/22;0.001748195;5.82732E-05
12/07/22;0.001748195;5.82732E-05
13/07/22;0.001748195;5.82732E-05
14/07/22;0.001748195;5.82732E-05
15/07/22;0.001748195;5.82732E-05
16/07/22;0.001748195;5.82732E-05
17/07/22;0.001748195;5.82732E-05
18/07/22;0.001748195;5.82732E-05
19/07/22;0.001748195;5.82732E-05
20/07/22;0.001748195;5.82732E-05
21/07/22;0.001748195;5.82732E-05
22/07/22;0.001748195;5.82732E-05
23/07/22;0.001748195;5.82732E-05
24/07/22;0.001748195;5.82732E-05
25/07/22;0.001748195;5.82732E-05
26/07/22;0.001748195;5.82732E-05
27/07/22;0.001748195;5.82732E-05
28/07/22;0.001748195;5.82732E-05
29/07/22;0.001748195;5.82732E-05
30/07/22;0.001748195;5.82732E-05
31/07/22;0.001748195;5.82732E-05
01/08/22;0.002057123;6.85708E-05
02/08/22;0.002057123;6.85708E-05
03/08/22;0.002057123;6.85708E-05
04/08/22;0.002057123;6.85708E-05
05/08/22;0.002057123;6.85708E-05
06/08/22;0.002057123;6.85708E-05
07/08/22;0.002057123;6.85708E-05
08/08/22;0.002057123;6.85708E-05
09/08/22;0.002057123;6.85708E-05
10/08/22;0.002057123;6.85708E-05
11/08/22;0.002057123;6.85708E-05
12/08/22;0.002057123;6.85708E-05
13/08/22;0.002057123;6.85708E-05
14/08/22;0.002057123;6.85708E-05
15/08/22;0.002057123;6.85708E-05
16/08/22;0.002057123;6.85708E-05
17/08/22;0.002057123;6.85708E-05
18/08/22;0.002057123;6.85708E-05
19/08/22;0.002057123;6.85708E-05
20/08/22;0.002057123;6.85708E-05
21/08/22;0.002057123;6.85708E-05
22/08/22;0.002057123;6.85708E-05
23/08/22;0.002057123;6.85708E-05
24/08/22;0.002057123;6.85708E-05
25/08/22;0.002057123;6.85708E-05
26/08/22;0.002057123;6.85708E-05
27/08/22;0.002057123;6.85708E-05
28/08/22;0.002057123;6.85708E-05
29/08/22;0.002057123;6.85708E-05
30/08/22;0.002057123;6.85708E-05
31/08/22;0.002057123;6.85708E-05
01/09/22;0.001796091;5.98697E-05
02/09/22;0.001796091;5.98697E-05
03/09/22;0.001796091;5.98697E-05
04/09/22;0.001796091;5.98697E-05
05/09/22;0.001796091;5.98697E-05
06/09/22;0.001796091;5.98697E-05
07/09/22;0.001796091;5.98697E-05
08/09/22;0.001796091;5.98697E-05
09/09/22;0.001796091;5.98697E-05
10/09/22;0.001796091;5.98697E-05
11/09/22;0.001796091;5.98697E-05
12/09/22;0.001796091;5.98697E-05
13/09/22;0.001796091;5.98697E-05
14/09/22;0.001796091;5.98697E-05
15/09/22;0.001796091;5.98697E-05
16/09/22;0.001796091;5.98697E-05
17/09/22;0.001796091;5.98697E-05
18/09/22;0.001796091;5.98697E-05
19/09/22;0.001796091;5.98697E-05
20/09/22;0.001796091;5.98697E-05
21/09/22;0.001796091;5.98697E-05
22/09/22;0.001796091;5.98697E-05
23/09/22;0.001796091;5.98697E-05
24/09/22;0.001796091;5.98697E-05
25/09/22;0.001796091;5.98697E-05
26/09/22;0.001796091;5.98697E-05
27/09/22;0.001796091;5.98697E-05
28/09/22;0.001796091;5.98697E-05
29/09/22;0.001796091;5.98697E-05
30/09/22;0.001796091;5.98697E-05
01/10/22;0.001714668;5.71556E-05
02/10/22;0.001714668;5.71556E-05
03/10/22;0.001714668;5.71556E-05
04/10/22;0.001714668;5.71556E-05
05/10/22;0.001714668;5.71556E-05
06/10/22;0.001714668;5.71556E-05
07/10/22;0.001714668;5.71556E-05
08/10/22;0.001714668;5.71556E-05
09/10/22;0.001714668;5.71556E-05
10/10/22;0.001714668;5.71556E-05
11/10/22;0.001714668;5.71556E-05
12/10/22;0.001714668;5.71556E-05
13/10/22;0.001714668;5.71556E-05
14/10/22;0.001714668;5.71556E-05
15/10/22;0.001714668;5.71556E-05
16/10/22;0.001714668;5.71556E-05
17/10/22;0.001714668;5.71556E-05
18/10/22;0.001714668;5.71556E-05
19/10/22;0.001714668;5.71556E-05
20/10/22;0.001714668;5.71556E-05
21/10/22;0.001714668;5.71556E-05
22/10/22;0.001714668;5.71556E-05
23/10/22;0.001714668;5.71556E-05
24/10/22;0.001714668;5.71556E-05
25/10/22;0.001714668;5.71556E-05
26/10/22;0.001714668;5.71556E-05
27/10/22;0.001714668;5.71556E-05
28/10/22;0.001714668;5.71556E-05
29/10/22;0.001714668;5.71556E-05
30/10/22;0.001714668;5.71556E-05
31/10/22;0.001714668;5.71556E-05
01/11/22;0.001714668;5.71556E-05
02/11/22;0.001714668;5.71556E-05
03/11/22;0.001714668;5.71556E-05
04/11/22;0.001714668;5.71556E-05
05/11/22;0.001714668;5.71556E-05
06/11/22;0.001714668;5.71556E-05
07/11/22;0.001714668;5.71556E-05
08/11/22;0.001714668;5.71556E-05
09/11/22;0.001714668;5.71556E-05
10/11/22;0.001714668;5.71556E-05
11/11/22;0.001714668;5.71556E-05
12/11/22;0.001714668;5.71556E-05
13/11/22;0.001714668;5.71556E-05
14/11/22;0.001714668;5.71556E-05
15/11/22;0.001714668;5.71556E-05
16/11/22;0.001714668;5.71556E-05
17/11/22;0.001714668;5.71556E-05
18/11/22;0.001714668;5.71556E-05
19/11/22;0.001714668;5.71556E-05
20/11/22;0.001714668;5.71556E-05
21/11/22;0.001714668;5.71556E-05
22/11/22;0.001714668;5.71556E-05
23/11/22;0.001714668;5.71556E-05
24/11/22;0.001714668;5.71556E-05
25/11/22;0.001714668;5.71556E-05
26/11/22;0.001714668;5.71556E-05
27/11/22;0.001714668;5.71556E-05
28/11/22;0.001714668;5.71556E-05
29/11/22;0.001714668;5.71556E-05
30/11/22;0.001714668;5.71556E-05
01/12/22;0.001714668;5.71556E-05
02/12/22;0.001714668;5.71556E-05
03/12/22;0.001714668;5.71556E-05
04/12/22;0.001714668;5.71556E-05
05/12/22;0.001714668;5.71556E-05
06/12/22;0.001714668;5.71556E-05
07/12/22;0.001714668;5.71556E-05
08/12/22;0.001714668;5.71556E-05
09/12/22;0.001714668;5.71556E-05
10/12/22;0.001714668;5.71556E-05
11/12/22;0.001714668;5.71556E-05
12/12/22;0.001714668;5.71556E-05
13/12/22;0.001714668;5.71556E-05
14/12/22;0.001714668;5.71556E-05
15/12/22;0.001714668;5.71556E-05
16/12/22;0.001714668;5.71556E-05
17/12/22;0.001714668;5.71556E-05
18/12/22;0.001714668;5.71556E-05
19/12/22;0.001714668;5.71556E-05
20/12/22;0.001714668;5.71556E-05
21/12/22;0.001714668;5.71556E-05
22/12/22;0.001714668;5.71556E-05
23/12/22;0.001714668;5.71556E-05
24/12/22;0.001714668;5.71556E-05
25/12/22;0.001714668;5.71556E-05
26/12/22;0.001714668;5.71556E-05
27/12/22;0.001714668;5.71556E-05
28/12/22;0.001714668;5.71556E-05
29/12/22;0.001714668;5.71556E-05
30/12/22;0.001714668;5.71556E-05
31/12/22;0.001714668;5.71556E-05
01/01/23;0.001489558;4.96519E-05
02/01/23;0.001489558;4.96519E-05
03/01/23;0.001489558;4.96519E-05
04/01/23;0.001489558;4.96519E-05
05/01/23;0.001489558;4.96519E-05
06/01/23;0.001489558;4.96519E-05
07/01/23;0.001489558;4.96519E-05
08/01/23;0.001489558;4.96519E-05
09/01/23;0.001489558;4.96519E-05
10/01/23;0.001489558;4.96519E-05
11/01/23;0.001489558;4.96519E-05
12/01/23;0.001489558;4.96519E-05
13/01/23;0.001489558;4.96519E-05
14/01/23;0.001489558;4.96519E-05
15/01/23;0.001489558;4.96519E-05
16/01/23;0.001489558;4.96519E-05
17/01/23;0.001489558;4.96519E-05
18/01/23;0.001489558;4.96519E-05
19/01/23;0.001489558;4.96519E-05
20/01/23;0.001489558;4.96519E-05
21/01/23;0.001489558;4.96519E-05
22/01/23;0.001489558;4.96519E-05
23/01/23;0.001489558;4.96519E-05
24/01/23;0.001489558;4.96519E-05
25/01/23;0.001489558;4.96519E-05
26/01/23;0.001489558;4.96519E-05
27/01/23;0.001489558;4.96519E-05
28/01/23;0.001489558;4.96519E-05
29/01/23;0.001489558;4.96519E-05
30/01/23;0.001489558;4.96519E-05
31/01/23;0.001489558;4.96519E-05
01/02/23;0.001489558;4.96519E-05
02/02/23;0.001489558;4.96519E-05
03/02/23;0.001489558;4.96519E-05
04/02/23;0.001489558;4.96519E-05
05/02/23;0.001489558;4.96519E-05
06/02/23;0.001489558;4.96519E-05
07/02/23;0.001489558;4.96519E-05
08/02/23;0.001489558;4.96519E-05
09/02/23;0.001489558;4.96519E-05
10/02/23;0.001489558;4.96519E-05
11/02/23;0.001489558;4.96519E-05
12/02/23;0.001489558;4.96519E-05
13/02/23;0.001489558;4.96519E-05
14/02/23;0.001489558;4.96519E-05
15/02/23;0.001489558;4.96519E-05
16/02/23;0.001489558;4.96519E-05
17/02/23;0.001489558;4.96519E-05
18/02/23;0.001489558;4.96519E-05
19/02/23;0.001489558;4.96519E-05
20/02/23;0.001489558;4.96519E-05
21/02/23;0.001489558;4.96519E-05
22/02/23;0.001489558;4.96519E-05
23/02/23;0.001489558;4.96519E-05
24/02/23;0.001489558;4.96519E-05
25/02/23;0.001489558;4.96519E-05
26/02/23;0.001489558;4.96519E-05
27/02/23;0.001489558;4.96519E-05
28/02/23;0.001489558;4.96519E-05
01/03/23;0.001489558;4.96519E-05
02/03/23;0.001489558;4.96519E-05
03/03/23;0.001489558;4.96519E-05
04/03/23;0.001489558;4.96519E-05
05/03/23;0.001489558;4.96519E-05
06/03/23;0.001489558;4.96519E-05
07/03/23;0.001489558;4.96519E-05
08/03/23;0.001489558;4.96519E-05
09/03/23;0.001489558;4.96519E-05
10/03/23;0.001489558;4.96519E-05
11/03/23;0.001489558;4.96519E-05
12/03/23;0.001489558;4.96519E-05
13/03/23;0.001489558;4.96519E-05
14/03/23;0.001489558;4.96519E-05
15/03/23;0.001489558;4.96519E-05
16/03/23;0.001489558;4.96519E-05
17/03/23;0.001489558;4.96519E-05
18/03/23;0.001489558;4.96519E-05
19/03/23;0.001489558;4.96519E-05
20/03/23;0.001489558;4.96519E-05
21/03/23;0.001489558;4.96519E-05
22/03/23;0.001489558;4.96519E-05
23/03/23;0.001489558;4.96519E-05
24/03/23;0.001489558;4.96519E-05
25/03/23;0.001489558;4.96519E-05
26/03/23;0.001489558;4.96519E-05
27/03/23;0.001489558;4.96519E-05
28/03/23;0.001489558;4.96519E-05
29/03/23;0.001489558;4.96519E-05
30/03/23;0.001489558;4.96519E-05
31/03/23;0.001489558;4.96519E-05
01/04/23;0.001489558;4.96519E-05
02/04/23;0.001489558;4.96519E-05
03/04/23;0.001489558;4.96519E-05
04/04/23;0.001489558;4.96519E-05
05/04/23;0.001489558;4.96519E-05
06/04/23;0.001489558;4.96519E-05
07/04/23;0.001489558;4.96519E-05
08/04/23;0.001489558;4.96519E-05
09/04/23;0.001489558;4.96519E-05
10/04/23;0.001489558;4.96519E-05
11/04/23;0.001489558;4.96519E-05
12/04/23;0.001489558;4.96519E-05
13/04/23;0.001489558;4.96519E-05
14/04/23;0.001489558;4.96519E-05
15/04/23;0.001489558;4.96519E-05
16/04/23;0.001489558;4.96519E-05
17/04/23;0.001489558;4.96519E-05
18/04/23;0.001489558;4.96519E-05
19/04/23;0.001489558;4.96519E-05
20/04/23;0.001489558;4.96519E-05
21/04/23;0.001489558;4.96519E-05
22/04/23;0.001489558;4.96519E-05
23/04/23;0.001489558;4.96519E-05
24/04/23;0.001489558;4.96519E-05
25/04/23;0.001489558;4.96519E-05
26/04/23;0.001489558;4.96519E-05
27/04/23;0.001489558;4.96519E-05
28/04/23;0.001489558;4.96519E-05
29/04/23;0.001489558;4.96519E-05
30/04/23;0.001489558;4.96519E-05
01/05/23;0.001489558;4.96519E-05
02/05/23;0.000809438;2.69813E-05
03/05/23;0.000809438;2.69813E-05
04/05/23;0.000809438;2.69813E-05
05/05/23;0.000809438;2.69813E-05
06/05/23;0.000809438;2.69813E-05
07/05/23;0.000809438;2.69813E-05
08/05/23;0.000809438;2.69813E-05
09/05/23;0.000809438;2.69813E-05
10/05/23;0.000809438;2.69813E-05
11/05/23;0.000809438;2.69813E-05
12/05/23;0.000809438;2.69813E-05
13/05/23;0.000809438;2.69813E-05
14/05/23;0.000809438;2.69813E-05
15/05/23;0.000809438;2.69813E-05
16/05/23;0.000809438;2.69813E-05
17/05/23;0.000809438;2.69813E-05
18/05/23;0.000809438;2.69813E-05
19/05/23;0.000809438;2.69813E-05
20/05/23;0.000809438;2.69813E-05
21/05/23;0.000809438;2.69813E-05
22/05/23;0.000809438;2.69813E-05
23/05/23;0.000809438;2.69813E-05
24/05/23;0.000809438;2.69813E-05
25/05/23;0.000809438;2.69813E-05
26/05/23;0.000809438;2.69813E-05
27/05/23;0.000809438;2.69813E-05
28/05/23;0.000809438;2.69813E-05
29/05/23;0.000809438;2.69813E-05
30/05/23;0.000809438;2.69813E-05
31/05/23;0.000809438;2.69813E-05
01/06/23;0.000809438;2.69813E-05
02/06/23;0.001412925;4.70975E-05
03/06/23;0.001412925;4.70975E-05
04/06/23;0.001412925;4.70975E-05
05/06/23;0.001412925;4.70975E-05
06/06/23;0.001412925;4.70975E-05
07/06/23;0.001412925;4.70975E-05
08/06/23;0.001412925;4.70975E-05
09/06/23;0.001412925;4.70975E-05
10/06/23;0.001412925;4.70975E-05
11/06/23;0.001412925;4.70975E-05
12/06/23;0.001412925;4.70975E-05
13/06/23;0.001412925;4.70975E-05
14/06/23;0.001412925;4.70975E-05
15/06/23;0.001412925;4.70975E-05
16/06/23;0.001412925;4.70975E-05
17/06/23;0.001412925;4.70975E-05
18/06/23;0.001412925;4.70975E-05
19/06/23;0.001412925;4.70975E-05
20/06/23;0.001412925;4.70975E-05
21/06/23;0.001412925;4.70975E-05
22/06/23;0.001412925;4.70975E-05
23/06/23;0.001412925;4.70975E-05
24/06/23;0.001412925;4.70975E-05
25/06/23;0.001412925;4.70975E-05
26/06/23;0.001412925;4.70975E-05
27/06/23;0.001412925;4.70975E-05
28/06/23;0.001412925;4.70975E-05
29/06/23;0.001412925;4.70975E-05
30/06/23;0.001412925;4.70975E-05
01/07/23;0.001412925;4.70975E-05
02/07/23;0.001748195;5.82732E-05
03/07/23;0.001748195;5.82732E-05
04/07/23;0.001748195;5.82732E-05
05/07/23;0.001748195;5.82732E-05
06/07/23;0.001748195;5.82732E-05
07/07/23;0.001748195;5.82732E-05
08/07/23;0.001748195;5.82732E-05
09/07/23;0.001748195;5.82732E-05
10/07/23;0.001748195;5.82732E-05
11/07/23;0.001748195;5.82732E-05
12/07/23;0.001748195;5.82732E-05
13/07/23;0.001748195;5.82732E-05
14/07/23;0.001748195;5.82732E-05
15/07/23;0.001748195;5.82732E-05
16/07/23;0.001748195;5.82732E-05
17/07/23;0.001748195;5.82732E-05
18/07/23;0.001748195;5.82732E-05
19/07/23;0.001748195;5.82732E-05
20/07/23;0.001748195;5.82732E-05
21/07/23;0.001748195;5.82732E-05
22/07/23;0.001748195;5.82732E-05
23/07/23;0.001748195;5.82732E-05
24/07/23;0.001748195;5.82732E-05
25/07/23;0.001748195;5.82732E-05
26/07/23;0.001748195;5.82732E-05
27/07/23;0.001748195;5.82732E-05
28/07/23;0.001748195;5.82732E-05
29/07/23;0.001748195;5.82732E-05
30/07/23;0.001748195;5.82732E-05
31/07/23;0.001748195;5.82732E-05
01/08/23;0.002057123;6.85708E-05
02/08/23;0.002057123;6.85708E-05
03/08/23;0.002057123;6.85708E-05
04/08/23;0.002057123;6.85708E-05
05/08/23;0.002057123;6.85708E-05
06/08/23;0.002057123;6.85708E-05
07/08/23;0.002057123;6.85708E-05
08/08/23;0.002057123;6.85708E-05
09/08/23;0.002057123;6.85708E-05
10/08/23;0.002057123;6.85708E-05
11/08/23;0.002057123;6.85708E-05
12/08/23;0.002057123;6.85708E-05
13/08/23;0.002057123;6.85708E-05
14/08/23;0.002057123;6.85708E-05
15/08/23;0.002057123;6.85708E-05
16/08/23;0.002057123;6.85708E-05
17/08/23;0.002057123;6.85708E-05
18/08/23;0.002057123;6.85708E-05
19/08/23;0.002057123;6.85708E-05
20/08/23;0.002057123;6.85708E-05
21/08/23;0.002057123;6.85708E-05
22/08/23;0.002057123;6.85708E-05
23/08/23;0.002057123;6.85708E-05
24/08/23;0.002057123;6.85708E-05
25/08/23;0.002057123;6.85708E-05
26/08/23;0.002057123;6.85708E-05
27/08/23;0.002057123;6.85708E-05
28/08/23;0.002057123;6.85708E-05
29/08/23;0.002057123;6.85708E-05
30/08/23;0.002057123;6.85708E-05
31/08/23;0.002057123;6.85708E-05
01/09/23;0.001796091;5.98697E-05
02/09/23;0.001796091;5.98697E-05
03/09/23;0.001796091;5.98697E-05
04/09/23;0.001796091;5.98697E-05
05/09/23;0.001796091;5.98697E-05
06/09/23;0.001796091;5.98697E-05
07/09/23;0.001796091;5.98697E-05
08/09/23;0.001796091;5.98697E-05
09/09/23;0.001796091;5.98697E-05
10/09/23;0.001796091;5.98697E-05
11/09/23;0.001796091;5.98697E-05
12/09/23;0.001796091;5.98697E-05
13/09/23;0.001796091;5.98697E-05
14/09/23;0.001796091;5.98697E-05
15/09/23;0.001796091;5.98697E-05
16/09/23;0.001796091;5.98697E-05
17/09/23;0.001796091;5.98697E-05
18/09/23;0.001796091;5.98697E-05
19/09/23;0.001796091;5.98697E-05
20/09/23;0.001796091;5.98697E-05
21/09/23;0.001796091;5.98697E-05
22/09/23;0.001796091;5.98697E-05
23/09/23;0.001796091;5.98697E-05
24/09/23;0.001796091;5.98697E-05
25/09/23;0.001796091;5.98697E-05
26/09/23;0.001796091;5.98697E-05
27/09/23;0.001796091;5.98697E-05
28/09/23;0.001796091;5.98697E-05
29/09/23;0.001796091;5.98697E-05
30/09/23;0.001796091;5.98697E-05
01/10/23;0.001714668;5.71556E-05
02/10/23;0.001714668;5.71556E-05
03/10/23;0.001714668;5.71556E-05
04/10/23;0.001714668;5.71556E-05
05/10/23;0.001714668;5.71556E-05
06/10/23;0.001714668;5.71556E-05
07/10/23;0.001714668;5.71556E-05
08/10/23;0.001714668;5.71556E-05
09/10/23;0.001714668;5.71556E-05
10/10/23;0.001714668;5.71556E-05
11/10/23;0.001714668;5.71556E-05
12/10/23;0.001714668;5.71556E-05
13/10/23;0.001714668;5.71556E-05
14/10/23;0.001714668;5.71556E-05
15/10/23;0.001714668;5.71556E-05
16/10/23;0.001714668;5.71556E-05
17/10/23;0.001714668;5.71556E-05
18/10/23;0.001714668;5.71556E-05
19/10/23;0.001714668;5.71556E-05
20/10/23;0.001714668;5.71556E-05
21/10/23;0.001714668;5.71556E-05
22/10/23;0.001714668;5.71556E-05
23/10/23;0.001714668;5.71556E-05
24/10/23;0.001714668;5.71556E-05
25/10/23;0.001714668;5.71556E-05
26/10/23;0.001714668;5.71556E-05
27/10/23;0.001714668;5.71556E-05
28/10/23;0.001714668;5.71556E-05
29/10/23;0.001714668;5.71556E-05
30/10/23;0.001714668;5.71556E-05
31/10/23;0.001714668;5.71556E-05
01/11/23;0.001714668;5.71556E-05
02/11/23;0.001714668;5.71556E-05
03/11/23;0.001714668;5.71556E-05
04/11/23;0.001714668;5.71556E-05
05/11/23;0.001714668;5.71556E-05
06/11/23;0.001714668;5.71556E-05
07/11/23;0.001714668;5.71556E-05
08/11/23;0.001714668;5.71556E-05
09/11/23;0.001714668;5.71556E-05
10/11/23;0.001714668;5.71556E-05
11/11/23;0.001714668;5.71556E-05
12/11/23;0.001714668;5.71556E-05
13/11/23;0.001714668;5.71556E-05
14/11/23;0.001714668;5.71556E-05
15/11/23;0.001714668;5.71556E-05
16/11/23;0.001714668;5.71556E-05
17/11/23;0.001714668;5.71556E-05
18/11/23;0.001714668;5.71556E-05
19/11/23;0.001714668;5.71556E-05
20/11/23;0.001714668;5.71556E-05
21/11/23;0.001714668;5.71556E-05
22/11/23;0.001714668;5.71556E-05
23/11/23;0.001714668;5.71556E-05
24/11/23;0.001714668;5.71556E-05
25/11/23;0.001714668;5.71556E-05
26/11/23;0.001714668;5.71556E-05
27/11/23;0.001714668;5.71556E-05
28/11/23;0.001714668;5.71556E-05
29/11/23;0.001714668;5.71556E-05
30/11/23;0.001714668;5.71556E-05
01/12/23;0.001714668;5.71556E-05
02/12/23;0.001714668;5.71556E-05
03/12/23;0.001714668;5.71556E-05
04/12/23;0.001714668;5.71556E-05
05/12/23;0.001714668;5.71556E-05
06/12/23;0.001714668;5.71556E-05
07/12/23;0.001714668;5.71556E-05
08/12/23;0.001714668;5.71556E-05
09/12/23;0.001714668;5.71556E-05
10/12/23;0.001714668;5.71556E-05
11/12/23;0.001714668;5.71556E-05
12/12/23;0.001714668;5.71556E-05
13/12/23;0.001714668;5.71556E-05
14/12/23;0.001714668;5.71556E-05
15/12/23;0.001714668;5.71556E-05
16/12/23;0.001714668;5.71556E-05
17/12/23;0.001714668;5.71556E-05
18/12/23;0.001714668;5.71556E-05
19/12/23;0.001714668;5.71556E-05
20/12/23;0.001714668;5.71556E-05
21/12/23;0.001714668;5.71556E-05
22/12/23;0.001714668;5.71556E-05
23/12/23;0.001714668;5.71556E-05
24/12/23;0.001714668;5.71556E-05
25/12/23;0.001714668;5.71556E-05
26/12/23;0.001714668;5.71556E-05
27/12/23;0.001714668;5.71556E-05
28/12/23;0.001714668;5.71556E-05
29/12/23;0.001714668;5.71556E-05
30/12/23;0.001714668;5.71556E-05
31/12/23;0.001714668;5.71556E-05
01/01/24;0.001489558;4.96519E-05
02/01/24;0.001489558;4.96519E-05
03/01/24;0.001489558;4.96519E-05
04/01/24;0.001489558;4.96519E-05
05/01/24;0.001489558;4.96519E-05
06/01/24;0.001489558;4.96519E-05
07/01/24;0.001489558;4.96519E-05
08/01/24;0.001489558;4.96519E-05
09/01/24;0.001489558;4.96519E-05
10/01/24;0.001489558;4.96519E-05
11/01/24;0.001489558;4.96519E-05
12/01/24;0.001489558;4.96519E-05
13/01/24;0.001489558;4.96519E-05
14/01/24;0.001489558;4.96519E-05
15/01/24;0.001489558;4.96519E-05
16/01/24;0.001489558;4.96519E-05
17/01/24;0.001489558;4.96519E-05
18/01/24;0.001489558;4.96519E-05
19/01/24;0.001489558;4.96519E-05
20/01/24;0.001489558;4.96519E-05
21/01/24;0.001489558;4.96519E-05
22/01/24;0.001489558;4.96519E-05
23/01/24;0.001489558;4.96519E-05
24/01/24;0.001489558;4.96519E-05
25/01/24;0.001489558;4.96519E-05
26/01/24;0.001489558;4.96519E-05
27/01/24;0.001489558;4.96519E-05
28/01/24;0.001489558;4.96519E-05
29/01/24;0.001489558;4.96519E-05
30/01/24;0.001489558;4.96519E-05
31/01/24;0.001489558;4.96519E-05
01/02/24;0.001489558;4.96519E-05
02/02/24;0.001489558;4.96519E-05
03/02/24;0.001489558;4.96519E-05
04/02/24;0.001489558;4.96519E-05
05/02/24;0.001489558;4.96519E-05
06/02/24;0.001489558;4.96519E-05
07/02/24;0.001489558;4.96519E-05
08/02/24;0.001489558;4.96519E-05
09/02/24;0.001489558;4.96519E-05
10/02/24;0.001489558;4.96519E-05
11/02/24;0.001489558;4.96519E-05
12/02/24;0.001489558;4.96519E-05
13/02/24;0.001489558;4.96519E-05
14/02/24;0.001489558;4.96519E-05
15/02/24;0.001489558;4.96519E-05
16/02/24;0.001489558;4.96519E-05
17/02/24;0.001489558;4.96519E-05
18/02/24;0.001489558;4.96519E-05
19/02/24;0.001489558;4.96519E-05
20/02/24;0.001489558;4.96519E-05
21/02/24;0.001489558;4.96519E-05
22/02/24;0.001489558;4.96519E-05
23/02/24;0.001489558;4.96519E-05
24/02/24;0.001489558;4.96519E-05
25/02/24;0.001489558;4.96519E-05
26/02/24;0.001489558;4.96519E-05
27/02/24;0.001489558;4.96519E-05
28/02/24;0.001489558;4.96519E-05
29/02/24;0.001489558;4.96519E-05
01/03/24;0.001489558;4.96519E-05
02/03/24;0.001489558;4.96519E-05
03/03/24;0.001489558;4.96519E-05
04/03/24;0.001489558;4.96519E-05
05/03/24;0.001489558;4.96519E-05
06/03/24;0.001489558;4.96519E-05
07/03/24;0.001489558;4.96519E-05
08/03/24;0.001489558;4.96519E-05
09/03/24;0.001489558;4.96519E-05
10/03/24;0.001489558;4.96519E-05
11/03/24;0.001489558;4.96519E-05
12/03/24;0.001489558;4.96519E-05
13/03/24;0.001489558;4.96519E-05
14/03/24;0.001489558;4.96519E-05
15/03/24;0.001489558;4.96519E-05
16/03/24;0.001489558;4.96519E-05
17/03/24;0.001489558;4.96519E-05
18/03/24;0.001489558;4.96519E-05
19/03/24;0.001489558;4.96519E-05
20/03/24;0.001489558;4.96519E-05
21/03/24;0.001489558;4.96519E-05
22/03/24;0.001489558;4.96519E-05
23/03/24;0.001489558;4.96519E-05
24/03/24;0.001489558;4.96519E-05
25/03/24;0.001489558;4.96519E-05
26/03/24;0.001489558;4.96519E-05
27/03/24;0.001489558;4.96519E-05
28/03/24;0.001489558;4.96519E-05
29/03/24;0.001489558;4.96519E-05
30/03/24;0.001489558;4.96519E-05
31/03/24;0.001489558;4.96519E-05
01/04/24;0.001489558;4.96519E-05
02/04/24;0.001489558;4.96519E-05
03/04/24;0.001489558;4.96519E-05
04/04/24;0.001489558;4.96519E-05
05/04/24;0.001489558;4.96519E-05
06/04/24;0.001489558;4.96519E-05
07/04/24;0.001489558;4.96519E-05
08/04/24;0.001489558;4.96519E-05
09/04/24;0.001489558;4.96519E-05
10/04/24;0.001489558;4.96519E-05
11/04/24;0.001489558;4.96519E-05
12/04/24;0.001489558;4.96519E-05
13/04/24;0.001489558;4.96519E-05
14/04/24;0.001489558;4.96519E-05
15/04/24;0.001489558;4.96519E-05
16/04/24;0.001489558;4.96519E-05
17/04/24;0.001489558;4.96519E-05
18/04/24;0.001489558;4.96519E-05
19/04/24;0.001489558;4.96519E-05
20/04/24;0.001489558;4.96519E-05
21/04/24;0.001489558;4.96519E-05
22/04/24;0.001489558;4.96519E-05
23/04/24;0.001489558;4.96519E-05
24/04/24;0.001489558;4.96519E-05
25/04/24;0.001489558;4.96519E-05
26/04/24;0.001489558;4.96519E-05
27/04/24;0.001489558;4.96519E-05
28/04/24;0.001489558;4.96519E-05
29/04/24;0.001489558;4.96519E-05
30/04/24;0.001489558;4.96519E-05
01/05/24;0.000809438;2.69813E-05
02/05/24;0.000809438;2.69813E-05
03/05/24;0.000809438;2.69813E-05
04/05/24;0.000809438;2.69813E-05
05/05/24;0.000809438;2.69813E-05
06/05/24;0.000809438;2.69813E-05
07/05/24;0.000809438;2.69813E-05
08/05/24;0.000809438;2.69813E-05
